warm,3
warn,11
warrant,11
wash,10
waste,8
watch,53
water,1
wave,2
waver,2
wax,1
weaken,7
wear,32
weatherstrip,1
weave,2
wed,1
weed,1
weep,13
weigh,4
welcome,15
weld,1
well,4
wet,3
while,2
whimper,1
whine,2
whip,5
whirl,2
whisper,4
whistle,1
widen,5
wield,1
will,1
wilt,1
win,53
wind,7
wing,1
wink,3
winnow,1
wipe,10
wish,87
withdraw,8
wither,2
withhold,2
withstand,3
witness,9
wobble,3
woman,1
wonder,38
wonduh,1
woo,3
woolgather,1
wop,1
work,179
worry,43
worship,5
wound,2
wrap,5
wreak,1
wreck,2
wrest,1
wrestle,2
wring,2
write,106
writhe,2
wynne,1
yank,1
yawn,1
yearn,1
yell,3
yellow,1
yield,16
zip,1
