low
vanish,vanished,5
verify,verified,5
whip,whipped,5
widen,widened,5
worship,worshiped,5
wrap,wrapped,5
adhere,adhered,4
advocate,advocated,4
appraise,appraised,4
banish,banished,4
bathe,bathed,4
behold,beheld,4
betray,betrayed,4
blend,blended,4
blink,blinked,4
board,boarded,4
bounce,bounced,4
bridge,bridged,4
bump,bumped,4
calculate,calculated,4
capitalize,capitalized,4
celebrate,celebrated,4
chase,chased,4
combat,combated,4
compel,compelled,4
concur,concurred,4
condemn,condemned,4
congratulate,congratulated,4
conquer,conquered,4
contact,contacted,4
contradict,contradicted,4
convince,convinced,4
cough,coughed,4
counteract,counteracted,4
crash,crashed,4
criticize,criticized,4
curse,cursed,4
curtail,curtailed,4
delegate,delegated,4
denote,denoted,4
descend,descended,4
design,designed,4
disapprove,disapproved,4
discern,discerned,4
discount,discounted,4
dispense,dispensed,4
dispute,disputed,4
distort,distorted,4
dodge,dodged,4
encompass,encompassed,4
escort,escorted,4
fan,fanned,4
fasten,fastened,4
fell,felled,4
flame,flamed,4
flourish,flourished,4
forbid,forbade,4
frame,framed,4
frustrate,frustrated,4
git,gotten,4
group,grouped,4
hover,hovered,4
impair,impaired,4
impart,imparted,4
inflict,inflicted,4
inherit,inherited,4
intensify,intensified,4
interrupt,interrupted,4
invoke,invoked,4
jeopardize,jeopardized,4
kick,kicked,4
labor,labored,4
lash,lashed,4
liberate,liberated,4
line,lined,4
link,linked,4
manifest,manifested,4
mate,mated,4
melt,melted,4
mistake,mistook,4
monopolize,monopolized,4
mount,mounted,4
murder,murdered,4
near,neared,4
neglect,neglected,4
nod,nodded,4
obstruct,obstructed,4
offend,offended,4
outgrow,outgrew,4
outline,outlined,4
overlap,overlapped,4
overlook,overlooked,4
pace,paced,4
pardon,pardoned,4
plant,planted,4
plot,plotted,4
polish,polished,4
position,positioned,4
praise,praised,4
preclude,precluded,4
print,printed,4
procure,procured,4
profit,profited,4
progress,progressed,4
propel,propelled,4
puzzle,puzzled,4
race,raced,4
rate,rated,4
reconcile,reconciled,4
renew,renewed,4
replenish,replenished,4
rub,rubbed,4
sag,sagged,4
sanction,sanctioned,4
school,schooled,4
service,serviced,4
sew,sewed,4
shorten,shortened,4
signal,signaled,4
simulate,simulated,4
skip,skipped,4
smack,smacked,4
soften,softened,4
span,spanned,4
spin,span,4
spot,spotted,4
stray,strayed,4
stride,strode,4
subsidize,subsidized,4
suck,sucked,4
superimpose,superimposed,4
tackle,tackled,4
tease,teased,4
tolerate,tolerated,4
trouble,troubled,4
uncover,uncovered,4
underestimate,underestimated,4
volunteer,volunteered,4
weigh,weighed,4
well,welled,4
whisper,whispered,4
abstract,abstracted,3
abuse,abused,3
accumulate,accumulated,3
acquaint,acquainted,3
acquiesce,acquiesced,3
administer,administered,3
advertise,advertised,3
amaze,amazed,3
amuse,amused,3
arbitrate,arbitrated,3
aspire,aspired,3
assail,assailed,3
avail,availed,3
award,awarded,3
bake,baked,3
base,based,3
battle,battled,3
blast,blasted,3
blaze,blazed,3
bloom,bloomed,3
blossom,blossomed,3
bomb,bombed,3
boot,booted,3
bow,bowed,3
breed,bred,3
buckle,buckled,3
budge,budged,3
cap,capped,3
carve,carved,3
cater,catered,3
chuck,chucked,3
collar,collared,3
compensate,compensated,3
compromise,compromised,3
confer,conferred,3
confide,confided,3
conflict,conflicted,3
connect,connected,3
conserve,conserved,3
content,contented,3
converge,converged,3
converse,conversed,3
correlate,correlated,3
cultivate,cultivated,3
deduce,deduced,3
democratize,democratized,3
demoralize,demoralized,3
depict,depicted,3
deprive,deprived,3
desert,deserted,3
designate,designated,3
diagnose,diagnosed,3
dictate,dictated,3
diminish,diminished,3
discharge,discharged,3
disguise,disguised,3
dispel,dispelled,3
displace,displaced,3
disprove,disproved,3
dissuade,dissuaded,3
dive,dived,3
donate,donated,3
dramatize,dramatized,3
drift,drifted,3
drown,drowned,3
dust,dusted,3
echo,echoed,3
economize,economized,3
elicit,elicited,3
emulate,emulated,3
envision,envisioned,3
envy,envied,3
exchange,exchanged,3
excite,excited,3
fancy,fancied,3
farm,farmed,3
fascinate,fascinated,3
fashion,fashioned,3
fathom,fathomed,3
flip,flipped,3
float,floated,3
forego,forewent,3
foresee,foresaw,3
foster,fostered,3
graduate,graduated,3
harbor,harbored,3
hasten,hastened,3
haul,hauled,3
humor,humored,3
hurl,hurled,3
impinge,impinged,3
implement,implemented,3
import,imported,3
impress,impressed,3
incite,incited,3
inspire,inspired,3
instruct,instructed,3
intercept,intercepted,3
interest,interested,3
invest,invested,3
itch,itched,3
joke,joked,3
keynote,keynoted,3
lease,leased,3
levy,levied,3
lick,licked,3
load,loaded,3
long,longed,3
loose,loosed,3
loosen,loosened,3
lure,lured,3
man,manned,3
marvel,marveled,3
mass,massed,3
materialize,materialized,3
memorize,memorized,3
mock,mocked,3
nominate,nominated,3
oust,ousted,3
outdo,outdid,3
outrun,outran,3
overtake,overtook,3
overthrow,overthrew,3
part,parted,3
photograph,photographed,3
pile,piled,3
pinpoint,pinpointed,3
plague,plagued,3
plow,plowed,3
pool,pooled,3
postulate,postulated,3
precede,preceded,3
presume,presumed,3
prosper,prospered,3
provoke,provoked,3
publish,published,3
punish,punished,3
rape,raped,3
reap,reaped,3
rear,reared,3
rearrange,rearranged,3
reason,reasoned,3
rebel,rebelled,3
recapture,recaptured,3
recede,receded,3
refill,refilled,3
refine,refined,3
reform,reformed,3
relish,relished,3
remedy,remedied,3
repent,repented,3
retreat,retreated,3
revert,reverted,3
rid,rid,3
ridicule,ridiculed,3
rock,rocked,3
root,rooted,3
row,rowed,3
rush,rushed,3
scan,scanned,3
scratch,scratched,3
scribe,scribed,3
seal,sealed,3
sever,severed,3
slash,slashed,3
slice,sliced,3
slump,slumped,3
snag,snagged,3
solder,soldered,3
sow,sowed,3
specialize,specialized,3
spoil,spoiled,3
spur,spurred,3
steer,steered,3
stoop,stooped,3
summon,summoned,3
supplant,supplanted,3
survey,surveyed,3
suspend,suspended,3
swell,swelled,3
telephone,telephoned,3
term,termed,3
thaw,thawed,3
thrust,thrust,3
tighten,tightened,3
top,topped,3
trample,trampled,3
transact,transacted,3
transmit,transmitted,3
transport,transported,3
underwrite,underwrote,3
undo,undid,3
unlock,unlocked,3
upgrade,upgraded,3
utter,uttered,3
visualize,visualized,3
wage,waged,3
warm,warmed,3
wet,wet,3
wink,winked,3
withstand,withstood,3
wobble,wobbled,3
woo,wooed,3
yell,yelled,3
absent,absented,2
accord,accorded,2
activate,activated,2
adore,adored,2
age,aged,2
agglomerate,agglomerated,2
alarm,alarmed,2
alienate,alienated,2
align,aligned,2
allocate,allocated,2
amass,amassed,2
ambush,ambushed,2
amend,amended,2
amortize,amortized,2
annoy,annoyed,2
appease,appeased,2
approximate,approximated,2
articulate,articulated,2
assimilate,assimilated,2
attest,attested,2
attribute,attributed,2
augment,augmented,2
avenge,avenged,2
bankrupt,bankrupted,2
bar,barred,2
barge,barged,2
befall,befell,2
begrudge,begrudged,2
bestow,bestowed,2
bevel,beveled,2
bind,bound,2
bleed,bled,2
blunt,blunted,2
bolster,bolstered,2
bolt,bolted,2
bound,bounded,2
box,boxed,2
branch,branched,2
brave,braved,2
bud,budded,2
budget,budgeted,2
butt,butted,2
bypass,bypassed,2
cable,cabled,2
can,canned,2
case,cased,2
cash,cashed,2
charm,charmed,2
chat,chatted,2
cheer,cheered,2
chew,chewed,2
chide,chid,2
chin,chinned,2
chuckle,chuckled,2
circle,circled,2
circulate,circulated,2
clinch,clinched,2
clog,clogged,2
coerce,coerced,2
collaborate,collaborated,2
comfort,comforted,2
commemorate,commemorated,2
commence,commenced,2
complement,complemented,2
complicate,complicated,2
compound,compounded,2
compress,compressed,2
confine,confined,2
congregate,congregated,2
consign,consigned,2
consolidate,consolidated,2
consume,consumed,2
contest,contested,2
copy,copied,2
core,cored,2
corroborate,corroborated,2
counter,countered,2
court,courted,2
crave,craved,2
credit,credited,2
crouch,crouched,2
crowd,crowded,2
culminate,culminated,2
curl,curled,2
cushion,cushioned,2
dampen,dampened,2
darn,darned,2
debate,debated,2
decay,decayed,2
decorate,decorated,2
decry,decried,2
defraud,defrauded,2
defray,defrayed,2
delight,delighted,2
delude,deluded,2
demythologize,demythologized,2
devour,devoured,2
differentiate,differentiated,2
dilate,dilated,2
dine,dined,2
dip,dipped,2
disabuse,disabused,2
disarm,disarmed,2
discipline,disciplined,2
discontinue,discontinued,2
disentangle,disentangled,2
dishearten,disheartened,2
disintegrate,disintegrated,2
dislodge,dislodged,2
dispatch,dispatched,2
disperse,dispersed,2
disregard,disregarded,2
distract,distracted,2
distrust,distrusted,2
dock,docked,2
document,documented,2
dot,dotted,2
down,downed,2
duplicate,duplicated,2
dwarf,dwarfed,2
dwindle,dwindled,2
edit,edited,2
effectuate,effectuated,2
emancipate,emancipated,2
endow,endowed,2
engender,engendered,2
enslave,enslaved,2
ensue,ensued,2
entrust,entrusted,2
eradicate,eradicated,2
erupt,erupted,2
exemplify,exemplified,2
exhaust,exhausted,2
exonerate,exonerated,2
expel,expelled,2
export,exported,2
exterminate,exterminated,2
extricate,extricated,2
falsify,falsified,2
falter,faltered,2
field,fielded,2
fling,flung,2
flood,flooded,2
foil,foiled,2
fold,folded,2
forecast,forecast,2
forfeit,forfeited,2
formalize,formalized,2
fortify,fortified,2
frequent,frequented,2
fry,fried,2
fuse,fused,2
fuss,fussed,2
gang,ganged,2
germinate,germinated,2
glaze,glazed,2
glide,glided,2
glisten,glistened,2
grind,ground,2
guarantee,guaranteed,2
hamper,hampered,2
harvest,harvested,2
haunt,haunted,2
heal,healed,2
herd,herded,2
hibernate,hibernated,2
hug,hugged,2
hustle,hustled,2
ignite,ignited,2
improvise,improvised,2
inactivate,inactivated,2
incorporate,incorporated,2
insulate,insulated,2
insult,insulted,2
interact,interacted,2
intervene,intervened,2
interview,interviewed,2
intimidate,intimidated,2
inure,inured,2
invalidate,invalidated,2
jam,jammed,2
jolt,jolted,2
knit,knitted,2
lag,lagged,2
lapse,lapsed,2
lecture,lectured,2
lengthen,lengthened,2
level,leveled,2
lock,locked,2
lodge,lodged,2
maneuver,maneuvered,2
manufacture,manufactured,2
mar,marred,2
marshal,marshaled,2
matriculate,matriculated,2
maximize,maximized,2
mend,mended,2
merit,merited,2
mesh,meshed,2
mess,messed,2
mingle,mingled,2
misuse,misused,2
mobilize,mobilized,2
moisten,moistened,2
mold,molded,2
mollify,mollified,2
mop,mopped,2
mourn,mourned,2
muster,mustered,2
neck,necked,2
negate,negated,2
number,numbered,2
nurture,nurtured,2
obliterate,obliterated,2
ordain,ordained,2
outface,outfaced,2
outnumber,outnumbered,2
outweigh,outweighed,2
overload,overloaded,2
overreach,overreached,2
overshadow,overshadowed,2
pacify,pacified,2
panic,panicked,2
parallel,paralleled,2
pare,pared,2
patrol,patrolled,2
pave,paved,2
peel,peeled,2
peer,peered,2
people,peopled,2
perish,perished,2
pertain,pertained,2
picture,pictured,2
pillage,pillaged,2
pilot,piloted,2
pin,pinned,2
pinch,pinched,2
plug,plugged,2
pop,popped,2
post,posted,2
pound,pounded,2
power,powered,2
prejudice,prejudiced,2
preside,presided,2
prohibit,prohibited,2
prompt,prompted,2
pronounce,pronounced,2
prop,propped,2
prosecute,prosecuted,2
purify,purified,2
purport,purported,2
quell,quelled,2
quiet,quieted,2
rack,racked,2
rain,rained,2
rake,raked,2
ramble,rambled,2
ransack,ransacked,2
ready,readied,2
rebuke,rebuked,2
recite,recited,2
reclaim,reclaimed,2
recount,recounted,2
recur,recurred,2
redeem,redeemed,2
refuel,refueled,2
regulate,regulated,2
rejoin,rejoined,2
relive,relived,2
remake,remade,2
remark,remarked,2
rescind,rescinded,2
reside,resided,2
resign,resigned,2
rethink,rethought,2
retort,retorted,2
retrieve,retrieved,2
reward,rewarded,2
rewrite,rewrote,2
rival,rivaled,2
roast,roasted,2
rob,robbed,2
romanticize,romanticized,2
rot,rotted,2
rotate,rotated,2
rouse,roused,2
rustle,rustled,2
safeguard,safeguarded,2
salvage,salvaged,2
scare,scared,2
schedule,scheduled,2
scrape,scraped,2
sear,seared,2
seep,seeped,2
shade,shaded,2
shadow,shadowed,2
shatter,shattered,2
shear,sheared,2
shed,shed,2
shield,shielded,2
shimmy,shimmied,2
shine,shone,2
shiver,shivered,2
shock,shocked,2
shove,shoved,2
shower,showered,2
shred,shredded,2
shy,shied,2
signify,signified,2
sin,sinned,2
size,sized,2
skirt,skirted,2
slap,slapped,2
slit,slit,2
slug,slugged,2
smash,smashed,2
sniff,sniffed,2
snort,snorted,2
soil,soiled,2
soothe,soothed,2
spark,sparked,2
spear,speared,2
spice,spiced,2
split,split,2
sponge,sponged,2
sprawl,sprawled,2
spray,sprayed,2
stabilize,stabilized,2
staff,staffed,2
stage,staged,2
stagger,staggered,2
stain,stained,2
stake,staked,2
stampede,stampeded,2
stave,staved,2
stifle,stifled,2
still,stilled,2
sting,stung,2
stipulate,stipulated,2
stock,stocked,2
straggle,straggled,2
stream,streamed,2
subdue,subdued,2
subside,subsided,2
substantiate,substantiated,2
subtract,subtracted,2
summarize,summarized,2
swap,swapped,2
tally,tallied,2
tempt,tempted,2
theorize,theorized,2
thin,thinned,2
thread,threaded,2
thunder,thundered,2
thwart,thwarted,2
tick,ticked,2
tilt,tilted,2
tip,tipped,2
tire,tired,2
toe,toed,2
track,tracked,2
trail,trailed,2
transplant,transplanted,2
traverse,traversed,2
tread,trod,2
tune,tuned,2
type,typed,2
underlie,underlay,2
underline,underlined,2
unfold,unfolded,2
unify,unified,2
untie,untied,2
upset,upset,2
validate,validated,2
veer,veered,2
vent,vented,2
wade,waded,2
wager,wagered,2
wall,walled,2
wave,waved,2
waver,wavered,2
weave,wove,2
whine,whined,2
whirl,whirled,2
wither,withered,2
withhold,withheld,2
wound,wounded,2
wreck,wrecked,2
wrestle,wrestled,2
wring,wrung,2
writhe,writhed,2
high
make,made,791
see,saw,771
get,gat,742
know,knew,674
go,went,613
take,took,605
say,said,482
think,thought,433
come,came,431
find,found,397
give,gave,387
let,let,335
want,wanted,318
look,looked,302
tell,told,262
keep,kept,257
become,became,235
seem,seemed,229
use,used,228
provide,provided,216
help,helped,211
like,liked,210
show,showed,202
feel,felt,201
believe,believed,200
put,put,196
leave,left,191
work,worked,179
need,needed,160
bring,brought,158
mean,meant,158
live,lived,154
hear,heard,153
hold,held,144
turn,turned,144
meet,met,141
remember,remembered,138
understand,understood,137
try,tried,136
call,called,134
move,moved,133
pay,paid,130
consider,considered,127
run,ran,125
ask,asked,123
appear,appeared,117
talk,talked,114
include,included,113
play,played,110
speak,spoke,110
expect,expected,108
stand,stood,108
continue,continued,107
determine,determined,107
serve,served,107
write,wrote,106
start,started,102
follow,followed,97
stay,stayed,97
suppose,supposed,97
stop,stopped,94
remain,remained,92
set,set,92
reach,reached,91
develop,developed,89
read,read,89
add,added,88
carry,carried,88
cut,cut,87
wish,wished,87
require,required,86
begin,began,84
learn,learned,83
prevent,prevented,83
build,built,82
increase,increased,81
lead,led,81
wait,waited,81
indicate,indicated,80
enter,entered,78
change,changed,76
receive,received,76
care,cared,75
act,acted,74
place,placed,74
return,returned,74
produce,produced,73
send,sent,73
accept,accepted,72
allow,allowed,72
realize,realized,69
seek,sought,69
buy,bought,68
hope,hoped,68
offer,offered,68
fall,fell,66
permit,permitted,66
sit,sat,66
walk,walked,66
break,broke,65
pass,passed,64
assume,assumed,63
explain,explained,63
happen,happened,63
join,joined,63
recognize,recognized,62
reduce,reduced,62
grow,grew,61
imagine,imagined,61
kill,killed,60
maintain,maintained,60
exist,existed,59
avoid,avoided,58
eat,ate,58
establish,established,58
remove,removed,58
die,died,57
lose,lost,57
apply,applied,56
open,opened,55
create,created,54
suggest,suggested,54
support,supported,54
cover,covered,53
forget,forgot,53
guess,guessed,53
lie,lay,53
love,loved,53
note,noted,53
prove,proved,53
save,saved,53
spend,spent,53
watch,watched,53
win,won,53
attend,attended,52
cause,caused,52
achieve,achieved,51
agree,agreed,51
check,checked,51
face,faced,51
form,formed,51
choose,chose,50
listen,listened,50
visit,visited,50
fill,filled,49
pick,picked,49
destroy,destroyed,48
operate,operated,48
rise,rose,48
please,pleased,47
raise,raised,47
result,resulted,47
deny,denied,46
draw,drew,46
drive,drove,46
encourage,encouraged,46
contain,contained,45
depend,depended,45
feed,fed,45
contribute,contributed,44
enjoy,enjoyed,44
escape,escaped,44
answer,answered,43
bear,bore,43
fight,fought,43
occur,occurred,43
supply,supplied,43
tend,tended,43
worry,worried,43
obtain,obtained,42
deal,dealt,41
describe,described,41
teach,taught,41
afford,afforded,40
decide,decided,40
discover,discovered,40
end,ended,40
share,shared,40
study,studied,40
catch,caught,39
close,closed,39
improve,improved,39
present,presented,39
pull,pulled,39
sell,sold,39
fit,fitted,38
hit,hit,38
mind,minded,38
represent,represented,38
wonder,wondered,38
admit,admitted,37
assure,assured,37
belong,belonged,37
fail,failed,37
report,reported,37
regard,regarded,36
prepare,prepared,35
recall,recalled,35
thank,thanked,35
throw,threw,35
affect,affected,34
drop,dropped,34
handle,handled,34
protect,protected,34
vary,varied,34
examine,examined,33
hate,hated,33
mention,mentioned,33
suffer,suffered,33
survive,survived,33
promote,promoted,32
ride,rode,32
touch,touched,32
wear,wore,32
involve,involved,31
preserve,preserved,31
sleep,slept,31
file,filed,30
push,pushed,30
replace,replaced,30
argue,argued,29
constitute,constituted,29
cost,cost,29
extend,extended,29
furnish,furnished,29
notice,noticed,29
perform,performed,29
plan,planned,29
reveal,revealed,29
arise,arose,28
claim,claimed,28
compare,compared,28
control,controlled,28
demonstrate,demonstrated,28
discuss,discussed,28
even,evened,28
fear,feared,28
measure,measured,28
travel,traveled,28
account,accounted,27
acquire,acquired,27
express,expressed,27
insist,insisted,27
prefer,preferred,27
press,pressed,27
refer,referred,27
sing,sang,27
spread,spread,27
appreciate,appreciated,26
count,counted,26
eliminate,eliminated,26
hang,hung,26
identify,identified,26
justify,justified,26
match,matched,26
point,pointed,26
shoot,shot,26
vote,voted,26
